workforce_snapshot_key,snapshot_date,employee_id,dept_code,job_code,band,manager_employee_id,employment_status,hire_date,tenure_months,months_since_last_move,last_move_date,seniority_risk_window_flag,seniority_risk_window_label,warning_letter_count_12m,is_excluded_from_risk_list,exclusion_reason,flight_risk_score,flight_risk_band
44741,2024-01-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,1,1,2023-12-01,False,,0,False,,18.43,Low
44742,2024-02-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,2,2,2023-12-01,False,,0,False,,21.72,Low
44743,2024-03-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,3,3,2023-12-01,False,,0,False,,22.31,Low
44744,2024-04-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,4,4,2023-12-01,False,,0,False,,19.56,Low
44745,2024-05-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,5,5,2023-12-01,False,,0,False,,21.39,Low
44746,2024-06-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,6,6,2023-12-01,False,,0,False,,22.77,Low
44747,2024-07-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,7,7,2023-12-01,False,,0,False,,18.97,Low
44748,2024-08-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,8,8,2023-12-01,False,,0,False,,19.22,Low
44749,2024-09-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,9,9,2023-12-01,False,,0,False,,13.85,Low
44750,2024-10-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,10,10,2023-12-01,False,,0,False,,17.06,Low
44751,2024-11-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,11,11,2023-12-01,True,12M_ANNIVERSARY,0,False,,20.85,Low
44752,2024-12-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,12,12,2023-12-01,True,12M_ANNIVERSARY,0,False,,22.39,Low
44753,2025-01-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,13,13,2023-12-01,True,12M_ANNIVERSARY,0,False,,23.09,Low
44754,2025-02-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,14,14,2023-12-01,False,,0,False,,17.22,Low
44755,2025-03-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,15,15,2023-12-01,False,,0,False,,19.76,Low
44756,2025-04-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,16,16,2023-12-01,False,,0,False,,17.26,Low
44757,2025-05-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,17,17,2023-12-01,True,18M_ANNIVERSARY,0,False,,24.47,Low
44758,2025-06-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,18,18,2023-12-01,True,18M_ANNIVERSARY,0,False,,24.64,Low
44759,2025-07-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,19,19,2023-12-01,True,18M_ANNIVERSARY,0,False,,30.22,Low
44760,2025-08-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,20,20,2023-12-01,False,,0,False,,16.39,Low
44761,2025-09-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,21,21,2023-12-01,False,,0,False,,17.3,Low
44762,2025-10-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,22,22,2023-12-01,False,,0,False,,15.18,Low
44763,2025-11-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,23,23,2023-12-01,False,,0,False,,22.14,Low
44764,2025-12-01,E001211,01CN000080,M00109,Band 3,E001610,Active,2023-12-01,24,24,2023-12-01,False,,0,False,,22.85,Low
44765,2024-01-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,11.97,Low
44766,2024-02-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,12.3,Low
44767,2024-03-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,17.01,Low
44768,2024-04-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,10.43,Low
44769,2024-05-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,15.93,Low
44770,2024-06-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,12.22,Low
44771,2024-07-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,12.51,Low
44772,2024-08-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,7,7,2024-01-01,False,,0,False,,11.93,Low
44773,2024-09-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,8,8,2024-01-01,False,,0,False,,11.55,Low
44774,2024-10-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,9,9,2024-01-01,False,,0,False,,10.43,Low
44775,2024-11-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,10,10,2024-01-01,False,,0,False,,10.47,Low
44776,2024-12-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,0,False,,17.43,Low
44777,2025-01-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,0,False,,23.26,Low
44778,2025-02-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,0,False,,17.8,Low
44779,2025-03-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,14,14,2024-01-01,False,,0,False,,16.3,Low
44780,2025-04-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,15,15,2024-01-01,False,,0,False,,10.8,Low
44781,2025-05-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,16,16,2024-01-01,False,,0,False,,15.84,Low
44782,2025-06-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,17,17,2024-01-01,True,18M_ANNIVERSARY,0,False,,18.47,Low
44783,2025-07-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,18,18,2024-01-01,True,18M_ANNIVERSARY,0,False,,18.93,Low
44784,2025-08-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,19,0,2025-08-01,True,18M_ANNIVERSARY,0,False,,19.38,Low
44785,2025-09-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,20,1,2025-08-01,False,,0,False,,10.8,Low
44786,2025-10-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,21,2,2025-08-01,False,,0,False,,11.22,Low
44787,2025-11-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,22,3,2025-08-01,False,,0,False,,14.59,Low
44788,2025-12-01,E001212,01CN000002,MK015S,Band 3,E001684,Active,2024-01-01,23,4,2025-08-01,False,,0,False,,10.8,Low
44789,2024-01-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,3.46,Low
44790,2024-02-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,3.46,Low
44791,2024-03-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,3.46,Low
44792,2024-04-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,3.46,Low
44793,2024-05-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,3.46,Low
44794,2024-06-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,5,5,2024-01-01,False,,1,False,,3.46,Low
44795,2024-07-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,6,6,2024-01-01,False,,1,False,,3.46,Low
44796,2024-08-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,7,7,2024-01-01,False,,1,False,,3.46,Low
44797,2024-09-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,8,8,2024-01-01,False,,1,False,,3.46,Low
44798,2024-10-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,9,9,2024-01-01,False,,1,False,,3.46,Low
44799,2024-11-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,10,10,2024-01-01,False,,1,False,,3.46,Low
44800,2024-12-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,1,False,,10.46,Low
44801,2025-01-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,1,False,,11.42,Low
44802,2025-02-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,1,False,,11.42,Low
44803,2025-03-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,14,14,2024-01-01,False,,1,False,,4.42,Low
44804,2025-04-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,15,15,2024-01-01,False,,1,False,,4.42,Low
44805,2025-05-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,16,16,2024-01-01,False,,1,False,,4.42,Low
44806,2025-06-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,17,17,2024-01-01,True,18M_ANNIVERSARY,0,False,,11.42,Low
44807,2025-07-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,18,18,2024-01-01,True,18M_ANNIVERSARY,0,False,,11.42,Low
44808,2025-08-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,19,19,2024-01-01,True,18M_ANNIVERSARY,0,False,,11.42,Low
44809,2025-09-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,20,20,2024-01-01,False,,0,False,,4.42,Low
44810,2025-10-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,21,21,2024-01-01,False,,0,False,,4.42,Low
44811,2025-11-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,22,22,2024-01-01,False,,0,False,,4.42,Low
44812,2025-12-01,E001213,01CN000067,MJ044S,Band 3,E001713,Active,2024-01-01,23,23,2024-01-01,False,,0,False,,4.42,Low
44813,2024-01-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,3.0,Low
44814,2024-02-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,3.0,Low
44815,2024-03-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,3.0,Low
44816,2024-04-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,3.0,Low
44817,2024-05-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,3.0,Low
44818,2024-06-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,4.21,Low
44819,2024-07-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,3.0,Low
44820,2024-08-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,7,7,2024-01-01,False,,0,False,,3.0,Low
44821,2024-09-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,8,8,2024-01-01,False,,0,False,,3.0,Low
44822,2024-10-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,9,9,2024-01-01,False,,0,False,,3.0,Low
44823,2024-11-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,10,10,2024-01-01,False,,0,False,,3.0,Low
44824,2024-12-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,0,False,,10.0,Low
44825,2025-01-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,0,False,,10.33,Low
44826,2025-02-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,0,False,,10.33,Low
44827,2025-03-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,14,14,2024-01-01,False,,0,False,,3.33,Low
44828,2025-04-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,15,15,2024-01-01,False,,0,False,,3.33,Low
44829,2025-05-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,16,16,2024-01-01,False,,0,False,,3.33,Low
44830,2025-06-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,17,17,2024-01-01,True,18M_ANNIVERSARY,0,False,,10.33,Low
44831,2025-07-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,18,18,2024-01-01,True,18M_ANNIVERSARY,0,False,,10.33,Low
44832,2025-08-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,19,19,2024-01-01,True,18M_ANNIVERSARY,0,False,,10.33,Low
44833,2025-09-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,20,20,2024-01-01,False,,0,False,,3.33,Low
44834,2025-10-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,21,21,2024-01-01,False,,0,False,,3.33,Low
44835,2025-11-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,22,22,2024-01-01,False,,0,False,,3.33,Low
44836,2025-12-01,E001214,01CN000080,MJ043S,Band 4,E000879,Active,2024-01-01,23,23,2024-01-01,False,,0,False,,3.33,Low
44837,2024-01-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,14.55,Low
44838,2024-02-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,17.8,Low
44839,2024-03-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,20.88,Low
44840,2024-04-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,21.55,Low
44841,2024-05-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,26.21,Low
44842,2024-06-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,23.67,Low
44843,2024-07-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,20.75,Low
44844,2024-08-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,7,7,2024-01-01,False,,0,False,,16.71,Low
44845,2024-09-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,8,8,2024-01-01,False,,0,False,,23.96,Low
44846,2024-10-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,9,9,2024-01-01,False,,0,False,,15.8,Low
44847,2024-11-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,10,10,2024-01-01,False,,0,False,,21.71,Low
44848,2024-12-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,0,False,,28.17,Low
44849,2025-01-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,0,False,,27.38,Low
44850,2025-02-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,0,False,,27.38,Low
44851,2025-03-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,14,14,2024-01-01,False,,0,False,,20.3,Low
44852,2025-04-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,15,15,2024-01-01,False,,0,False,,14.59,Low
44853,2025-05-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,16,16,2024-01-01,False,,0,False,,18.59,Low
44854,2025-06-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,17,17,2024-01-01,True,18M_ANNIVERSARY,0,False,,27.84,Low
44855,2025-07-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,18,18,2024-01-01,True,18M_ANNIVERSARY,0,False,,24.63,Low
44856,2025-08-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,19,19,2024-01-01,True,18M_ANNIVERSARY,0,False,,24.34,Low
44857,2025-09-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,20,20,2024-01-01,False,,0,False,,18.68,Low
44858,2025-10-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,21,21,2024-01-01,False,,0,False,,14.34,Low
44859,2025-11-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,22,22,2024-01-01,False,,0,False,,21.05,Low
44860,2025-12-01,E001215,01CN000006,AA052C,,E000495,Active,2024-01-01,23,23,2024-01-01,False,,0,False,,18.47,Low
44861,2024-01-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,6.98,Low
44862,2024-02-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,6.98,Low
44863,2024-03-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,6.98,Low
44864,2024-04-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,6.98,Low
44865,2024-05-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,6.98,Low
44866,2024-06-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,6.98,Low
44867,2024-07-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,6.98,Low
44868,2024-08-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,7,7,2024-01-01,False,,0,False,,6.98,Low
44869,2024-09-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,8,8,2024-01-01,False,,0,False,,6.98,Low
44870,2024-10-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,9,9,2024-01-01,False,,0,False,,6.98,Low
44871,2024-11-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,10,10,2024-01-01,False,,0,False,,6.98,Low
44872,2024-12-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,0,False,,13.98,Low
44873,2025-01-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,0,False,,15.69,Low
44874,2025-02-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,0,False,,15.69,Low
44875,2025-03-01,E001216,01CN000019,MJ011M,Band 4,E000085,Active,2024-01-01,14,14,2024-01-01,False,,0,False,,8.69,Low
44876,2025-04-01,E001216,01CN000019,MJ011M,Band 4,E000085,Terminated,2024-01-01,15,15,2024-01-01,False,,0,False,,8.69,Low
44877,2024-01-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,9.0,Low
44878,2024-02-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,5.67,Low
44879,2024-03-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,9.83,Low
44880,2024-04-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,10.83,Low
44881,2024-05-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,8.33,Low
44882,2024-06-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,6.04,Low
44883,2024-07-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,7.83,Low
44884,2024-08-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,7,7,2024-01-01,False,,0,False,,3.83,Low
44885,2024-09-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,8,8,2024-01-01,False,,0,False,,6.5,Low
44886,2024-10-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,9,9,2024-01-01,False,,0,False,,4.13,Low
44887,2024-11-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,10,10,2024-01-01,False,,0,False,,10.58,Low
44888,2024-12-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,0,False,,10.0,Low
44889,2025-01-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,0,False,,13.29,Low
44890,2025-02-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,0,False,,15.0,Low
44891,2025-03-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,14,14,2024-01-01,False,,0,False,,7.46,Low
44892,2025-04-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,15,15,2024-01-01,False,,0,False,,4.33,Low
44893,2025-05-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,16,16,2024-01-01,False,,0,False,,5.67,Low
44894,2025-06-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,17,17,2024-01-01,True,18M_ANNIVERSARY,0,False,,10.42,Low
44895,2025-07-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,18,18,2024-01-01,True,18M_ANNIVERSARY,0,False,,11.21,Low
44896,2025-08-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,19,19,2024-01-01,True,18M_ANNIVERSARY,0,False,,12.79,Low
44897,2025-09-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,20,20,2024-01-01,False,,0,False,,6.42,Low
44898,2025-10-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,21,21,2024-01-01,False,,0,False,,6.87,Low
44899,2025-11-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,22,22,2024-01-01,False,,0,False,,3.0,Low
44900,2025-12-01,E001217,01CN000024,MJ043S,Band 4,E000136,Active,2024-01-01,23,23,2024-01-01,False,,0,False,,3.5,Low
44901,2024-01-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,12.0,Low
44902,2024-02-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,12.17,Low
44903,2024-03-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,12.75,Low
44904,2024-04-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,12.08,Low
44905,2024-05-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,12.88,Low
44906,2024-06-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,12.25,Low
44907,2024-07-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,10.33,Low
44908,2024-08-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,7,7,2024-01-01,False,,0,False,,15.17,Low
44909,2024-09-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,8,8,2024-01-01,False,,0,False,,8.75,Low
44910,2024-10-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,9,9,2024-01-01,False,,0,False,,13.0,Low
44911,2024-11-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,10,10,2024-01-01,False,,0,False,,13.42,Low
44912,2024-12-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,11,11,2024-01-01,True,12M_ANNIVERSARY,0,False,,23.12,Low
44913,2025-01-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,12,12,2024-01-01,True,12M_ANNIVERSARY,0,False,,24.72,Low
44914,2025-02-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,13,13,2024-01-01,True,12M_ANNIVERSARY,0,False,,19.47,Low
44915,2025-03-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,14,14,2024-01-01,False,,0,False,,14.97,Low
44916,2025-04-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,15,15,2024-01-01,False,,0,False,,14.68,Low
44917,2025-05-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,16,16,2024-01-01,False,,0,False,,12.55,Low
44918,2025-06-01,E001218,01CN000019,MJ011M,Band 5,E001629,Active,2024-01-01,17,17,2024-01-01,True,18M_ANNIVERSARY,0,False,,20.88,Low
44919,2025-07-01,E001218,01CN000019,MJ011M,Band 5,E001629,Terminated,2024-01-01,18,18,2024-01-01,True,18M_ANNIVERSARY,0,False,,22.05,Low
44920,2024-01-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,0,0,2024-01-01,False,,0,False,,7.64,Low
44921,2024-02-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,1,1,2024-01-01,False,,0,False,,7.89,Low
44922,2024-03-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,2,2,2024-01-01,False,,0,False,,5.22,Low
44923,2024-04-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,3,3,2024-01-01,False,,0,False,,5.22,Low
44924,2024-05-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,4,4,2024-01-01,False,,0,False,,7.35,Low
44925,2024-06-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,5,5,2024-01-01,False,,0,False,,5.22,Low
44926,2024-07-01,E001219,01QT000006,PB019M,Band 5,E001762,Active,2024-01-01,6,6,2024-01-01,False,,0,False,,5.97,Low
