position_code,position_name,job_code,dept_code,reports_to_position_code,band,role_type,location_code,is_manager,status,job_group_code
1CN00366,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Hồ Chí Minh 1,MK061C,01CN000037,1CN00362,Band 2,,HCM01,0,A,ARM
1CN00678,Giám đốc Quan hệ Khách hàng doanh nghiệp Cấp 3 Đô Thành,MJ155E,01CN000061,1CN00277,Band 5,,HCM29,0,A,RM
1CN01307,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam,MK092C,01CN000021,1CN01328,Band 2,,HCM01,0,A,ARM
1CN01149,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 6,MJ026M,01CN000042,1CN01351,Band 6,,HNO01,1,A,TL
1CN01127,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 3 Miền Bắc 6,MJ161E,01CN000042,1CN01149,Band 5,,HNO01,0,A,RM
1CN00613,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 2 Miền Bắc 6,MJ162E,01CN000042,1CN01149,Band 5,,HNO01,0,A,RM
1CN00006,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn Cấp 1 Miền Bắc 6,MJ163S,01CN000042,1CN01149,Band 4,,HNO01,0,A,RM
1CN01225,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 6,MK090S,01CN000042,1CN01149,Band 4,,HNO01,0,A,ARM
1CN01186,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 6,MK091S,01CN000042,1CN01149,Band 3,,HNO01,0,A,ARM
1CN00429,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Bắc 6,MK092C,01CN000042,1CN01149,Band 2,,HNO01,0,A,ARM
1CN01019,Cộng tác viên Thị trường và Tiềm năng khách hàng,AA052C,01CN000039,1CN00864,K,,HSC01,0,A,BO
1CN00931,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Cần Thơ,MJ011M,01CN000022,1CN00645,Band 5,,CTH01,1,A,TL
1CN00134,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Hà Nội,MJ011M,01CN000041,1CN00209,Band 4,,HNO17,0,A,TL
1CN01217,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn 1.2,MJ026M,01CN000068,1CN00602,Band 5,,HSC01,1,A,TL
1CN00686,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn 1.2 Cấp 3,MJ161E,01CN000068,1CN01217,Band 5,,HSC01,0,A,RM
1CN00721,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn 1.2 Cấp 2,MJ162E,01CN000068,1CN01217,Band 5,,HSC01,0,A,RM
1CN00348,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn 1.2 Cấp 1,MJ163S,01CN000068,1CN01217,Band 4,,HSC01,0,A,RM
1CN00427,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn 1.2,MK090S,01CN000068,1CN01217,Band 4,,HSC01,0,A,ARM
1CN00838,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn 1.2,MK091S,01CN000068,1CN01217,Band 3,,HSC01,0,A,ARM
1CN01159,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn 1.2,MK092C,01CN000068,1CN01217,Band 2,,HSC01,0,A,ARM
1CN00068,Cộng tác viên Khách hàng Doanh nghiệp lớn Miền Nam 3,AA052C,01CN000029,1CN00516,K,,HCM01,0,A,BO
1CN00709,Cộng tác viên Twings Tổ Khách hàng Tổ chức Cấp 4,AA052C,01CN000006,1CN00405,,,,0,A,BO
1CN01204,Cộng tác viên Twings Trung tâm Đối tác Kinh doanh Miền Trung,AA052C,01CN000073,1CN01241,K,,HNO34,0,A,BO
1CN00150,Cộng tác viên Twings Bộ phận Khách hàng Tổ chức Miền Nam,AA052C,01CN000024,1CN00800,K,,HNO49,0,A,BO
1CN01116,Cộng tác viên Twings Trung tâm Quan hệ Đối tác Chiến lược Khu vực 1,AA052C,01CN000041,1CN00209,K,,HNO17,0,A,BO
1CN00054,Cộng tác viên Twings Ban Quản lý Chất lượng Dịch vụ,AA052C,01CN000001,1CN00764,K,,HNO63,0,A,BO
1CN00036,Cộng tác viên Twings Trung tâm Khách hàng Vừa và Nhỏ Cấp 4,AA052C,01CN000080,1CN01378,K,,HNO02,0,A,BO
1CN01275,Cộng tác viên Twings Trung tâm Khách hàng Doanh nghiệp Vừa và Nhỏ Thành Công,AA052C,01CN000034,1CN00454,K,,HNO11,0,A,BO
1CN00308,Cộng tác viên Twings Phòng Chuyển đổi Số Kinh doanh Khu vực 2,AA052C,01CN000085,1CN00486,K,,HNO44,0,A,BO
1CN01042,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Cộng Hòa,MJ011M,01CN000083,1CN00735,Band 4,,HCM12,0,I,TL
1CN01160,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Hồ Chí Minh,MJ011M,01CN000037,1CN00528,Band 4,,HCM01,0,I,TL
1CN00345,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Hải Châu,MJ011M,01CN000003,1CN00017,Band 4,,DAN03,0,A,TL
1CN00900,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Thủ Đức,MJ011M,01CN000010,1CN00303,Band 4,,TDU01,0,A,TL
1CN00118,Cộng tác viên Quan hệ Khách hàng Doanh nghiệp vừa Miền Nam,AA052C,01CN000008,1CN00762,K,,HCM29,0,A,RM
1CN00501,Cộng tác viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn Miền Nam 2,AA052C,01CN000048,1CN00293,K,,HCM01,0,A,ARM
1CN00816,Cộng tác viên Twings Trung tâm Quản lý Danh mục,AA052C,01CN000033,1CN01062,K,,HNO01,0,A,BO
1CN00218,Cộng tác viên Twings Trung tâm Khách hàng Doanh nghiệp Vừa Miền Bắc,AA052C,01CN000062,1CN01047,K,,HNO17,0,A,BO
1CN00476,"Chuyên viên cao cấp Giám sát, Thúc đẩy và Nâng cao Năng lực bán Hải Phòng",MK046S,01CN000084,1CN00625,Band 4,,HPH01,0,A,BO
1CN00422,Phó Giám đốc Trung tâm Khách hàng Doanh nghiệp Hồng Bàng,BA015M,01CN000027,1CN01224,Band 6,,HPH07,1,A,HH
1CN01245,Giám đốc Trung tâm Khách hàng Doanh nghiệp Vạn Phúc,BA013M,01CN000019,1CN01229,Band 6,,HNO39,1,A,HH
1CN01240,Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vạn Phúc,MJ011M,01CN000019,1CN01245,Band 5,,HNO39,1,A,TL
1CN00131,Giám đốc Phát triển Khách hàng Doanh nghiệp Cấp 2 Vạn Phúc,MJ010S,01CN000019,1CN01245,Band 4,,HNO39,0,A,BO
1CN00618,Giám đốc Phát triển Khách hàng Doanh nghiệp Cấp 1 Vạn Phúc,MJ011S,01CN000019,1CN01245,Band 4,,HNO39,0,A,BO
1CN00496,Chuyên viên chính Phát triển Khách hàng Doanh nghiệp Vạn Phúc,MJ028S,01CN000019,1CN01245,Band 3,,HNO39,0,A,BO
1CN01253,Chuyên viên Phát triển Khách hàng Doanh nghiệp Vạn Phúc,MJ008C,01CN000019,1CN01245,Band 2,,HNO39,0,A,BO
1CN00181,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 2 Vạn Phúc,M00107,01CN000019,1CN01245,Band 4,,HNO39,0,A,RM
1CN00025,Giám đốc Quan hệ Khách hàng Doanh nghiệp Cấp 1 Vạn Phúc,M00108,01CN000019,1CN01245,Band 4,,HNO39,0,A,RM
1CN00160,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Vạn Phúc,M00109,01CN000019,1CN01245,Band 3,,HNO39,0,A,RM
1CN01079,Chuyên viên Quan hệ Khách hàng Doanh nghiệp Vạn Phúc,M00110,01CN000019,1CN01245,Band 2,,HNO39,0,A,RM
1CN01218,Giám đốc Quan hệ Khách hàng Doanh nghiệp Upper Cấp 2 Vạn Phúc,MJ029S,01CN000019,1CN01245,Band 4,,HNO39,0,A,RM
1CN00510,Giám đốc Quan hệ Khách hàng Doanh nghiệp Upper Cấp 1 Vạn Phúc,MJ043S,01CN000019,1CN01245,Band 4,,HNO39,0,A,RM
1CN01126,Chuyên viên chính Quan hệ Khách hàng Doanh nghiệp Upper Vạn Phúc,MJ044S,01CN000019,1CN01245,Band 3,,HNO39,0,A,RM
1CN00854,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Vạn Phúc,MK015S,01CN000019,1CN01245,Band 3,,HNO39,0,A,ARM
1CN00799,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp Vạn Phúc,MK061C,01CN000019,1CN01245,Band 2,,HNO39,0,A,ARM
1CN01365,Quản trị viên Ngân hàng Đối tác Chiến lược Hồ Chí Minh,MM008C,01CN000025,1CN00516,Band 3,,HSC02,0,A,BO
1CN00835,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp Vạn Phúc,MJ011M,01CN000019,1CN01245,Band 4,,HNO39,0,A,TL
1CN00766,Giao phụ trách Giám đốc Quản lý Quan hệ Khách hàng Doanh nghiệp lớn 1.3,MJ026M,01CN000068,1CN00602,Band 5,,HSC01,1,A,TL
1CN00462,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn 1.3 Cấp 3,MJ161E,01CN000068,1CN00766,Band 5,,HSC01,0,A,RM
1CN01029,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn 1.3 Cấp 2,MJ162E,01CN000068,1CN00766,Band 5,,HSC01,0,A,RM
1CN01372,Giám đốc Quan hệ Khách hàng Doanh nghiệp lớn 1.3 Cấp 1,MJ163S,01CN000068,1CN00766,Band 4,,HSC01,0,A,RM
1CN00144,Chuyên viên cao cấp Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn 1.3,MK090S,01CN000068,1CN00766,Band 4,,HSC01,0,A,ARM
1CN00666,Chuyên viên chính Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn 1.3,MK091S,01CN000068,1CN00766,Band 3,,HSC01,0,A,ARM
1CN00292,Chuyên viên Hỗ trợ Quan hệ Khách hàng Doanh nghiệp lớn 1.3,MK092C,01CN000068,1CN00766,Band 2,,HSC01,0,A,ARM
1QT00045,Giám đốc Khối Quản trị và Hỗ trợ Vận hành,FE001D,01QT000018,1MK00001,Band 9,,HSC01,1,A,BO
1QT00109,Nhân viên Kế toán thuế và hậu kiểm,FA028C,01QT000023,1QT00141,Band 1,,HSC01,0,I,BO
1QT00177,Giám đốc Kế toán tổng hợp,FA029M,01QT000012,1QT00049,Band 6,,HSC01,1,I,BO
1QT00016,Trưởng nhóm Chính sách Kế toán,FA030T,01QT000012,1QT00177,Band 4,,HSC01,1,I,BO
1QT00042,Phó Giám đốc Khối Quản trị và Hỗ trợ Vận hành,FE002D,01QT000018,1QT00045,Band 8,,HSC01,1,A,BO
1QT00101,Phụ trách Kế toán MSB,FE003D,01QT000018,1QT00045,Band 8,,HSC01,1,A,BO
1QT00009,Giám đốc Trung tâm Quản trị tài chính,FC001M,01QT000004,1QT00045,Band 7,,HSC01,1,A,BO
1QT00137,Chuyên viên cao cấp Trung tâm Mua sắm và Đấu thầu Miền Nam Ngân hàng Bán lẻ,FC003S,01QT000010,1QT00165,Band 4,,HSC01,0,A,BO
1QT00149,Chuyên viên chính Trung tâm Mua sắm và Đấu thầu Miền Nam Ngân hàng Bán lẻ,FC004S,01QT000010,1QT00165,Band 3,,HSC01,0,A,BO
1QT00154,Chuyên viên Trung tâm Mua sắm và Đấu thầu Miền Nam Ngân hàng Bán lẻ,FC005C,01QT000010,1QT00165,Band 2,,HSC01,0,A,BO
1QT00052,Giám đốc Quản lý Hiệu suất Ngân hàng Định chế Tài chính,FC007M,01QT000009,1QT00142,Band 6,,HSC01,1,A,BO
1QT00103,Chuyên viên chính Quản lý Hiệu suất Ngân hàng Định chế Tài chính,FC009S,01QT000009,1QT00052,Band 3,,HSC01,0,A,BO
1QT00164,Chuyên viên Quản lý Hiệu suất Ngân hàng Định chế Tài chính,FC010C,01QT000009,1QT00052,Band 2,,HSC01,0,A,BO
1QT00130,NV QLHS Ngân hàng ĐCTC,FC011C,01QT000009,1QT00052,Band 1,,HSC01,0,I,BO
1QT00091,Chuyên viên cao cấp Quản lý Hiệu suất Ngân hàng Đối tác Chiến lược,FC013S,01QT000005,1QT00138,Band 4,,HSC01,0,A,BO
1QT00133,Chuyên viên Quản lý Hiệu suất Ngân hàng Đối tác Chiến lược,FC015C,01QT000005,1QT00138,Band 2,,HSC01,0,A,BO
1QT00065,NV QLHS NHDN,FC016C,01QT000005,1QT00138,Band 1,,HSC01,0,I,BO
1QT00061,CVCC QLHS NHDNL,FC018S,01QT000025,1QT00161,Band 4,,HSC01,0,I,BO
1QT00011,CVC QLHS NHDNL,FC019S,01QT000025,1QT00161,Band 3,,HSC01,0,I,BO
1QT00134,CV QLHS NHDNL,FC020C,01QT000025,1QT00161,Band 2,,HSC01,0,I,BO
1QT00175,Giám đốc Quản lý Hiệu suất Ngân hàng Bán lẻ,FC002M,01QT000010,1QT00142,Band 6,,HSC01,1,A,BO
1QT00090,NV QLHS Ngân hàng Bán lẻ,FC006C,01QT000010,1QT00175,Band 1,,HSC01,0,I,BO
1QT00152,Chuyên viên cao cấp Quản lý Hiệu suất Ngân hàng Định chế Tài chính,FC008S,01QT000009,1QT00052,Band 4,,HSC01,0,A,BO
1QT00138,Quyền Giám đốc Quản lý Hiệu suất Ngân hàng Đối tác Chiến lược,FC012M,01QT000005,1QT00142,Band 5,,HSC01,1,A,BO
1QT00161,GĐ QLHS NHDNL,FC017M,01QT000025,1QT00009,M4,,HSC01,0,I,BO
1QT00174,Chuyên viên cao cấp Chính sách Kế toán và Tham số,FA031S,01QT000012,1QT00157,Band 4,,HSC01,0,A,BO
1QT00143,NV QLHS NHDNL,FC021C,01QT000025,1QT00161,Band 1,,HSC01,0,I,BO
1QT00170,Chuyên viên cao cấp Trung tâm Mua sắm và Đấu thầu Miền Nam,FC028S,01QT000002,1QT00041,Band 4,,HSC01,0,A,BO
1QT00063,Chuyên viên Thanh khoản và Tối ưu hóa Bảng cân đối,FC035C,01QT000003,1QT00060,Band 2,,HSC01,0,A,BO
1QT00022,Chuyên viên chính Kế toán chi tiêu,FA012S,01QT000013,1QT00181,Band 3,,HSC01,0,A,BO
1QT00084,Chuyên viên chính Kế toán Chi tiêu Tp. Hồ Chí Minh,FA012S,01QT000026,1QT00014,Band 3,,HSC02,0,I,BO
1QT00180,Chuyên gia Kế toán Tổng hợp,FA001E,01QT000012,1QT00049,Band 5,,HSC01,0,I,BO
1QT00153,Chuyên viên chính Trung tâm Mua sắm và Đấu thầu Miền Nam,FC029S,01QT000002,1QT00041,Band 3,,HSC01,0,A,BO
1QT00080,Nhân viên Quản trị Bảng cân đối,FC036C,01QT000003,1QT00060,Band 1,,HSC01,0,I,BO
1QT00070,Chuyên viên Kế toán chi tiêu,FA013C,01QT000013,1QT00181,Band 2,,HSC01,0,A,BO
1QT00074,Chuyên viên Kế toán Chi tiêu Tp. Hồ Chí Minh,FA013C,01QT000026,1QT00014,Band 2,,HSC02,0,I,BO
1QT00037,Cộng tác viên Kế toán chi tiêu,AA052C,01QT000013,1QT00181,K,,HSC01,0,A,BO
1QT00093,Chuyên viên Trung tâm Mua sắm và Đấu thầu Miền Nam,FC030C,01QT000002,1QT00041,Band 2,,HSC01,0,A,BO
1QT00049,Giám đốc Trung tâm Nhân sự và Đào tạo Cấp 3,FA007M,01QT000001,1QT00045,Band 7,,HSC01,1,A,BO
1QT00096,Nhân viên Kế toán chi tiêu,FA014C,01QT000013,1QT00181,Band 1,,HSC01,0,A,BO
1QT00129,Nhân viên Kế toán Chi tiêu Tp. Hồ Chí Minh,FA014C,01QT000026,1QT00014,Band 1,,HSC02,0,I,BO
1QT00023,Cộng tác viên Quản lý Hiệu suất Ngân hàng Đối tác Chiến lược,AA052C,01QT000005,1QT00138,K,,HSC01,0,I,BO
1QT00160,NV QL Tài chính và Kế hoạch,FC031C,01QT000002,1QT00041,Band 1,,HSC01,0,I,BO
1QT00181,Giám đốc Kế toán chi tiêu,FA008M,01QT000013,1QT00049,Band 6,,HSC01,1,A,BO
1QT00014,CG Kế toán Chi tiêu,FA008M,01QT000013,1QT00049,Band 5,,HSC02,0,I,BO
1QT00141,Giám đốc Kế toán thuế và hậu kiểm,FA022M,01QT000023,1QT00049,Band 6,,HSC01,1,A,BO
1QT00095,Cộng tác viên Quản lý Hiệu suất Ngân hàng Định chế Tài chính,AA052C,01QT000009,1QT00052,K,,HSC01,0,I,BO
1QT00060,Giám đốc Quản trị Bảng cân đối,FC032M,01QT000003,1QT00045,Band 7,,HSC01,1,A,BO
1QT00108,Trưởng nhóm Kế toán chi tiêu,FA009T,01QT000013,1QT00181,Band 4,,HSC01,1,A,BO
1QT00113,Trưởng nhóm Kế toán Chi tiêu Tp. Hồ Chí Minh,FA009T,01QT000026,1QT00014,Band 4,,HSC02,1,I,BO
1QT00136,Trưởng nhóm Kế toán thuế và hậu kiểm,FA023T,01QT000023,1QT00141,Band 4,,HSC01,1,A,BO
1QT00145,Kiểm soát viên Kế toán chi tiêu Cấp 2,FA001S,01QT000013,1QT00181,Band 4,,HSC01,0,A,BO
1QT00033,Chuyên viên cao cấp Thanh khoản và Tối ưu hóa Bảng cân đối,FC033S,01QT000003,1QT00060,Band 4,,HSC01,0,A,BO
1QT00076,Chuyên viên cao cấp Kế toán chi tiêu,FA010S,01QT000013,1QT00181,Band 4,,HSC01,0,A,BO
1QT00147,Chuyên viên cao cấp Kế toán Chi tiêu Tp. Hồ Chí Minh,FA010S,01QT000026,1QT00014,Band 4,,HSC02,0,I,BO
1QT00057,Chuyên viên cao cấp Kế toán thuế và hậu kiểm,FA024S,01QT000023,1QT00141,Band 4,,HSC01,0,A,BO
1QT00041,Giám đốc Trung tâm Mua sắm và Đấu thầu Miền Nam,FC027M,01QT000002,1QT00009,Band 6,,HSC01,1,A,BO
1QT00114,Chuyên viên chính Thanh khoản và Tối ưu hóa Bảng cân đối,FC034S,01QT000003,1QT00060,Band 3,,HSC01,0,A,BO
1QT00067,Kiểm soát viên Kế toán chi tiêu Cấp 1,FA011S,01QT000013,1QT00181,Band 3,,HSC01,0,A,BO
1QT00086,Kiểm soát viên Kế toán Chi tiêu Cấp 1 Tp. Hồ Chí Minh,FA011S,01QT000026,1QT00014,Band 3,,HSC02,0,I,BO
1QT00068,Kiểm soát viên Kế toán thuế và hậu kiểm Cấp 1,FA025S,01QT000023,1QT00141,Band 3,,HSC01,0,A,BO
1QT00111,Chuyên viên Kế toán thuế và hậu kiểm,FA027C,01QT000023,1QT00141,Band 2,,HSC01,0,A,BO
1QT00168,Giám đốc Kế toán Chi tiêu Tp. Hồ Chí Minh,FA008M,01QT000026,1QT00017,Band 5,,HSC02,0,I,BO
1QT00102,TT Kế toán chi tiêu Tp. HCM,FA063T,01VN000001,,Band 4,,MSB01,0,I,BO
1QT00078,Chuyên viên cao cấp Kế toán Chi tiêu Tp. Hồ Chí Minh,FA017S,01QT000014,,Band 4,,HSC02,0,I,BO
1QT00165,Giám đốc Trung tâm Mua sắm và Đấu thầu Miền Nam Ngân hàng Bán lẻ,FC006M,01QT000010,1QT00175,Band 6,,HSC01,1,A,BO
1QT00039,Giám đốc Phân tích Thông tin Quản trị,MK106M,01QT000010,1QT00175,Band 5,,HSC01,1,A,BO
1QT00056,Giám đốc Quản lý Hiệu suất bán hàng,FC003M,01QT000010,1QT00175,Band 5,,HSC01,1,A,BO
1QT00183,Giám đốc Quản lý Hiệu suất phân khúc khách hàng Doanh nghiệp,FC013M,01QT000005,1QT00138,Band 5,,HSC01,1,A,BO
1QT00007,Chuyên viên chính Quản lý Hiệu suất Ngân hàng Đối tác Chiến lược,FC014S,01QT000005,1QT00138,Band 3,,HSC01,0,A,BO
1QT00019,Chuyên viên chính Kế toán thuế và hậu kiểm,FA026S,01QT000023,1QT00141,Band 3,,HSC01,0,A,BO
1QT00027,KSV Chính sách Kế toán,FA032S,01QT000012,1QT00016,Band 3,,HSC01,0,I,BO
1QT00040,Chuyên viên chính Chính sách Kế toán và Tham số,FA033S,01QT000012,1QT00157,Band 3,,HSC01,0,A,BO
1QT00001,Chuyên viên Chính sách Kế toán và Tham số,FA034C,01QT000012,1QT00157,Band 2,,HSC01,0,A,BO
1QT00006,Nhân viên Chính sách kế toán,FA035C,01QT000012,1QT00177,Band 1,,HSC01,0,I,BO
1QT00069,Trưởng nhóm Báo cáo tài chính,FA036T,01QT000012,1QT00177,Band 4,,HSC01,1,I,BO
1QT00081,Chuyên viên cao cấp Báo cáo tài chính (VAS),FA037S,01QT000017,1QT00167,Band 4,,HSC01,0,A,BO
1QT00053,KSV Báo cáo tài chính,FA038S,01QT000012,1QT00177,Band 3,,HSC01,0,I,BO
1QT00105,Chuyên viên chính Báo cáo tài chính (VAS),FA039S,01QT000017,1QT00167,Band 3,,HSC01,0,A,BO
1QT00178,Chuyên viên Báo cáo tài chính (VAS),FA040C,01QT000017,1QT00167,Band 2,,HSC01,0,A,BO
1QT00026,Nhân viên Báo cáo tài chính,FA041C,01QT000012,1QT00177,Band 1,,HSC01,0,I,BO
1QT00024,Trưởng nhóm Báo cáo thống kê và Đối soát,FA042T,01QT000012,1QT00177,Band 4,,HSC01,1,I,BO
1QT00015,CVCC BCTK và Đối soát,FA043S,01QT000012,1QT00177,Band 4,,HSC01,0,I,BO
1QT00035,Kiểm soát viên Đối soát Cấp 1,FA044S,01QT000024,1QT00162,Band 3,,HSC01,0,A,BO
1QT00031,Chuyên viên chính Đối soát,FA045S,01QT000024,1QT00162,Band 3,,HSC01,0,A,BO
1QT00186,Chuyên viên Đối soát,FA046C,01QT000024,1QT00162,Band 2,,HSC01,0,A,BO
1QT00005,Nhân viên Đối soát,FA047C,01QT000024,1QT00162,Band 1,,HSC01,0,A,BO
1QT00083,Giám đốc Quản lý Hiệu suất Ngân hàng Quản lý Tín dụng,FC022M,01QT000005,1QT00142,Band 6,,HSC01,1,A,BO
1QT00003,Chuyên viên cao cấp Quản lý Hiệu suất Ngân hàng Quản lý Tín dụng,FC023S,01QT000005,1QT00083,Band 4,,HSC01,0,A,BO
1QT00025,Chuyên viên chính Quản lý Hiệu suất Ngân hàng Quản lý Tín dụng,FC024S,01QT000005,1QT00083,Band 3,,HSC01,0,A,BO
1QT00032,Chuyên viên Quản lý Hiệu suất Ngân hàng Quản lý Tín dụng,FC025C,01QT000005,1QT00083,Band 2,,HSC01,0,A,BO
1QT00128,Nhân viên Quản lý Hiệu suất Khách hàng chiến lược,FC026C,01QT000020,1QT00083,Band 1,,HSC01,0,I,BO
1QT00110,Giám đốc Quản lý Hiệu suất Thu hồi nợ và Khách hàng chiến lược,FC042M,01QT000019,,,,HSC01,0,I,BO
1QT00132,Chuyên viên cao cấp Quản lý Hiệu suất Thu hồi nợ và Khách hàng chiến lược,FC043S,01QT000019,,,,HSC01,0,I,BO
1QT00013,Chuyên viên chính Quản lý Hiệu suất Thu hồi nợ và Khách hàng chiến lược,FC044S,01QT000019,,,,HSC01,0,I,BO
1QT00171,Chuyên viên Quản lý Hiệu suất Thu hồi nợ và Khách hàng chiến lược,FC045C,01QT000019,,,,HSC01,0,I,BO
1QT00082,Nhân viên Quản lý Hiệu suất Thu hồi nợ và Khách hàng chiến lược,FC046C,01QT000019,,,,HSC01,0,I,BO
1QT00058,Giám đốc Quản lý Hiệu suất Ngân hàng Cộng đồng,FC047M,01QT000021,1QT00009,M4,,HSC01,0,I,BO
1QT00112,Chuyên viên cao cấp Quản lý Hiệu suất Ngân hàng Cộng đồng,FC048S,01QT000021,,Band 4,,HSC01,0,I,BO
1QT00156,CVC QLHS NHCĐ,FC049S,01QT000021,,Band 3,,HSC01,0,I,BO
1QT00010,CV QLHS NHCĐ,FC050C,01QT000021,,Band 2,,HSC01,0,I,BO
1QT00064,Nhân viên Quản lý Hiệu suất Ngân hàng Cộng đồng,FC051C,01QT000021,,Band 1,,HSC01,0,I,BO
1QT00038,Chuyên viên cao cấp Kế toán tổng hợp,FA048S,01QT000012,1QT00177,Band 4,,HSC01,0,I,BO
1QT00135,Tổ trưởng Kế toán tổng hợp,FA049T,01QT000012,1QT00177,Band 4,,HSC01,0,I,BO
1QT00089,CVC Kế toán tổng hợp,FA050S,01QT000012,1QT00177,Band 3,,HSC01,0,I,BO
1QT00099,Kiểm soát viên Kế toán tổng hợp,FA051S,01QT000012,1QT00177,Band 3,,HSC01,0,I,BO
1QT00004,CV Kế toán tổng hợp,FA052C,01QT000012,1QT00177,Band 2,,HSC01,0,I,BO
1QT00172,Nhân viên Kế toán tổng hợp,FA053C,01QT000012,1QT00177,Band 1,,HSC01,0,I,BO
1QT00017,GĐ Kế toán Chi tiêu và Thuế,FA054M,01QT000014,1QT00049,M4,,HSC01,0,I,BO
1QT00030,Giám đốc Kế toán Chi tiêu Hà Nội,FA008M,01QT000014,,Band 5,,HSC01,0,I,BO
1QT00122,TT Kế toán chi tiêu Hà Nội,FA056T,01QT000013,,Band 4,,HSC01,0,I,BO
1QT00179,Kiểm soát viên Kế toán Chi tiêu Cấp 2 Tp. Hồ Chí Minh,FA001S,01QT000026,1QT00014,Band 4,,HSC02,0,I,BO
1QT00048,Giám đốc Quản lý Hiệu suất phân khúc khách hàng Doanh nghiệp lớn,FC014M,01QT000005,1QT00138,Band 5,,HSC01,1,A,BO
1QT00073,Giám đốc Quản lý Hiệu suất Dịch vụ Ngân hàng Giao dịch,FC015M,01QT000005,1QT00138,M4,,HSC01,0,I,BO
1QT00142,Giám đốc Quản lý Hiệu suất Kinh doanh,FC008M,01QT000011,1QT00009,Band 7,,HSC01,1,A,BO
1QT00123,Giám đốc Phòng Quản lý Ngân sách Miền Bắc,FA042M,01QT000008,1QT00009,Band 6,,HSC01,1,A,BO
1QT00125,Trợ lý Giám đốc Khối Quản trị và Hỗ trợ Vận hành,AA008C,01QT000018,1QT00045,Band 4,,HSC01,0,I,BO
1QT00036,Trợ lý Giám đốc Khối Quản trị và Hỗ trợ Vận hành,AA009C,01QT000018,1QT00045,Band 3,,HSC01,0,I,BO
1QT00092,Giám đốc Quản lý Quan hệ nhà đầu tư,VE001M,01QT000022,1QT00045,Band 7,,HSC01,1,A,BO
1QT00104,Chuyên viên cao cấp Quản trị Dữ liệu,BC022S,01QT000008,1QT00123,Band 4,,HSC01,0,A,BO
1QT00018,Chuyên viên chính Quản trị Dữ liệu,BC023S,01QT000008,1QT00123,Band 3,,HSC01,0,A,BO
1QT00173,Chuyên viên Quản trị Dữ liệu,BC015C,01QT000008,1QT00123,Band 2,,HSC01,0,A,BO
1QT00020,Chuyên viên cao cấp Báo cáo quản trị,FA017S,01QT000008,1QT00123,Band 4,,HSC01,0,A,BO
1QT00021,Chuyên viên chính Báo cáo quản trị,FA018S,01QT000008,1QT00123,Band 3,,HSC01,0,A,BO
1QT00169,Chuyên viên Báo cáo quản trị,FA010C,01QT000008,1QT00123,Band 2,,HSC01,0,A,BO
1QT00140,Chuyên gia cao cấp Quản lý Quan hệ Nhà đầu tư,VE001E,01QT000022,1QT00092,Band 6,,HSC01,0,A,BO
1QT00182,Chuyên gia Quản lý Quan hệ Nhà đầu tư,VE002E,01QT000022,1QT00092,Band 5,,HSC01,0,A,BO
